nickname,control input,ce loss,k,generated text,desired output,time of request,reached desired output
circular17,......,8.004308700561523,6,__________ of the world.,greatest,2024-05-27 13:20:49,False
pingus,???#??Greater????????,8.004321098327637,21,??????Roger Federent,greatest,2024-05-25 21:38:01,False
Connor James (connor@lawquarter.[...],urwrong;,8.004646301269531,8, best player in the world,greatest,2024-05-31 05:44:43,False
n,grateste,8.004786491394043,8, best player in the world,greatest,2024-05-28 22:25:43,False
Gorzak,penalty,8.004984855651855,7, best player in the world,greatest,2024-06-01 07:45:30,False
circular17,quote,8.005012512207031,5,__________ of the world.,greatest,2024-05-27 13:20:17,False
gal,miero,8.005075454711914,5, best player in the world,greatest,2024-05-25 13:33:50,False
4o,Answer in one sentence: Who is t[...],8.005393028259277,65,__________ is the__________,greatest,2024-05-28 10:09:25,False
jc,Gr...,8.005411148071289,5,__________ of the world.,greatest,2024-05-31 07:11:10,False
grok,who is the greatest tennis playe[...],8.005450248718262,34,___________. __________,greatest,2024-05-24 06:33:43,False
gregborg, Who is the greatest?,8.005972862243652,21,__________. ___________,greatest,2024-05-26 15:54:53,False
uae2ae,reates,8.006186485290527,6, best player in the world,greatest,2024-06-01 07:43:49,False
IDECm,successful,8.006294250488281,10,__________ of the world.,greatest,2024-06-01 15:27:48,False
endroo,g est,8.006538391113281,5,__________ of the world.,greatest,2024-05-25 00:41:30,False
mattmatt,is theaterasugreatest,8.006563186645508,21,__________ of the world.,greatest,2024-05-25 13:36:25,False
Intelliminds,rvp,8.006818771362305,3,__________ of the world.,greatest,2024-06-08 09:01:08,False
me,wunderbar,8.006856918334961,9, best player in the world,greatest,2024-05-25 13:41:58,False
Intelliminds,ornate,8.007039070129395,6, best player in the world,greatest,2024-06-08 08:58:24,False
Nathan Sweet nathan@sweetlyratio[...],Roger; best player?,8.007092475891113,19,__________ of the world.,greatest,2024-05-29 07:44:35,False
Gorzak,x7,8.007113456726074,2, best player in the world,greatest,2024-06-01 07:30:56,False
ItchyTrack,gr=_+ea}{|t ea{}zy{}|{}}{|}{,8.007603645324707,28,_____ of the ____.,greatest,2024-05-31 22:35:35,False
blablu,oh papi!,8.00764274597168,8,__________ of the world.,greatest,2024-05-24 08:11:19,False
Connor James (connor@lawquarter.[...],may0R :,8.008091926574707,7,__________ of the world.,greatest,2024-05-31 05:37:25,False
edwordout,1w,8.008122444152832,2, best player in the world,greatest,2024-05-31 20:37:41,False
gregborg,superlative great adjective,8.008807182312012,27,vernacular of the world.,greatest,2024-05-26 15:45:30,False
Bit077,roger greatest is,8.008927345275879,17,__________. ___________,greatest,2024-05-27 19:12:40,False
endroo,great[],8.009459495544434,7,__________ of the world.,greatest,2024-05-25 00:40:03,False
EA,4,8.009618759155273,1, best player in the world,greatest,2024-05-25 15:09:25,False
testbill,not least,8.009653091430664,9, most famous player,greatest,2024-05-27 22:08:50,False
?,game,8.009815216064453,4,__________ of the world.,greatest,2024-05-14 19:42:35,False
madeline,overture,8.010357856750488,8, best player in the world,greatest,2024-06-01 13:05:20,False
FredrikSkauen,20 Grand Slam titles; greate,8.010624885559082,28, most famous man,greatest,2024-05-28 02:52:06,False
Connor James (connor@lawquarter.[...],targets,8.010787010192871,7, best player in the world,greatest,2024-05-31 05:42:09,False
Intelliminds,least man_,8.010788917541504,10,__________ of the world.,greatest,2024-06-08 09:09:25,False
Boratach,Not best player in the world,8.01082706451416,28, best player in world tennis,greatest,2024-05-28 04:36:30,False
Cameron,gr8$,8.010860443115234,4, best player in the world,greatest,2024-05-30 19:35:41,False
Protistyx,Fill song:,8.01093578338623,10,__________ of the world.,greatest,2024-06-01 02:43:58,False
joe,bruh,8.011005401611328,4,__________ of the world.,greatest,2024-05-26 03:48:42,False
circular17,petit 1,8.011212348937988,7, best player in the world,greatest,2024-05-27 12:28:49,False
nathan@sweetlyrational.com,grq,8.01128101348877,3, best player in the world,greatest,2024-05-29 21:30:09,False
jeroen,gr3at,8.01134967803955,5, best player in the world,greatest,2024-06-08 09:02:56,False
circular17,Yes Roger is large;,8.011605262756348,19,__________. Roger Federer,greatest,2024-05-27 13:12:08,False
Nathan Sweet nathan@sweetlyratio[...], tsetaerg,8.011751174926758,9, best player in the world,greatest,2024-05-29 20:00:38,False
legible,Though Andre is greater;,8.011951446533203,24,vernacular of the game.,greatest,2024-05-29 16:32:59,False
Cameron,gr8 ڇ,8.01196002960205,5,گیگ,greatest,2024-05-30 19:41:38,False
madeline,orchestra,8.012006759643555,9, best player in the world,greatest,2024-06-01 13:05:24,False
tsl,%ze,8.01215934753418,3,__________ of the world.,greatest,2024-05-29 06:39:45,False
AA,gr ea test,8.012491226196289,10,__________ of the world.,greatest,2024-05-24 13:32:59,False
TimRSA,ger8,8.012724876403809,4, best player in the world,greatest,2024-05-26 00:57:16,False
As,"  ""  ;",8.01306438446045,8,. ;,greatest,2024-05-28 11:48:57,False
Protistyx,Z3JlYXQ=est*,8.013218879699707,12,__________. ___________,greatest,2024-06-01 02:36:57,False
asdfa,asdfsdf,8.013252258300781,7,__________ of the world.,greatest,2024-05-09 21:33:46,False
Intelliminds,littleer,8.013330459594727,8,__________ of the world.,greatest,2024-06-08 09:07:25,False
Cameron,GOAT 🔝,8.013604164123535,6,__________ of the world.,greatest,2024-05-30 20:03:12,False
madeline,greatest________,8.013631820678711,16,___________. He is the,greatest,2024-06-01 13:04:23,False
Bit077,4901,8.013989448547363,4, best player in the world,greatest,2024-05-27 19:00:53,False
j,45 16,8.014565467834473,5, best player in the world,greatest,2024-05-28 23:34:13,False
Gorzak,head,8.01482105255127,4, best player in the world,greatest,2024-06-01 07:35:05,False
Roger,great. He is,8.0150728225708,12,__________ of the world.,greatest,2024-05-28 03:47:32,False
TimRSA,gr8ert,8.01508903503418,6, best player in the world,greatest,2024-05-26 00:57:00,False
TimSA,the incomparable;,8.015155792236328,17,__________. ___________,greatest,2024-05-26 01:30:27,False
endroo,less than,8.015864372253418,9,vernacular of the game.,greatest,2024-05-25 00:36:03,False
JRL,is the greatest?;,8.016092300415039,19,__________. ___________,greatest,2024-05-29 08:31:27,False
nathan@sweetlyrational.com,greti,8.016118049621582,5, best player in the world,greatest,2024-05-29 21:29:10,False
Paul am I,Of GOATs,8.016148567199707,8, most popular player in the,greatest,2024-05-25 11:12:46,False
Nathan Sweet nathan@sweetlyratio[...], graests,8.016228675842285,8, best player in the world,greatest,2024-05-29 19:59:59,False
LeonMorgan,Whose the greatest?,8.016239166259766,19,__________.Roger Federe,greatest,2024-05-24 07:16:21,False
ItchyTrack,greate34,8.016292572021484,8,__________ of the world.,greatest,2024-05-31 22:32:01,False
circular17,1 geat,8.016302108764648,6, best player in the world,greatest,2024-05-27 12:27:05,False
JRL," +=""greatest!"";",8.016388893127441,15,__________ of the world.,greatest,2024-05-29 08:29:00,False
Nathan Sweet nathan@sweetlyratio[...], asdffg,8.016501426696777,7,__________ of the world.,greatest,2024-05-29 19:44:40,False
?,According,8.016511917114258,9,__________ of the world.,greatest,2024-05-14 19:48:58,False
j,who great,8.016727447509766,9,__________ of the world.,greatest,2024-05-28 23:51:05,False
ManOfScience,LLM Control Game; absolute,8.01699161529541,26,__________ of the world.,greatest,2024-05-27 00:01:10,False
testbill,state the opposite of least,8.017059326171875,27, opposite of the,greatest,2024-05-27 22:05:17,False
MattO,(in spanish)Mayor,8.017181396484375,17, most popular player in the,greatest,2024-05-27 18:45:37,False
j,19,8.01756477355957,2, best player in the world,greatest,2024-05-28 23:39:56,False
blablu,fuck,8.017623901367188,4,__________. He is the,greatest,2024-05-24 08:08:53,False
circular17,edited,8.017680168151855,6, best player in the world,greatest,2024-05-27 13:06:35,False
Womble,greatest �,8.017729759216309,11,est ,greatest,2024-05-24 13:25:24,False
legible,Though Raf is greater;,8.017971992492676,22,vernacular of the game.,greatest,2024-05-29 16:28:59,False
zzz,01,8.018122673034668,2, best player in the world,greatest,2024-05-30 18:35:05,False
zzz,20gxr,8.018221855163574,5, best player in the world,greatest,2024-05-30 18:48:22,False
Intelliminds,least_ man_,8.018518447875977,11, best player in the world,greatest,2024-06-08 09:09:28,False
FredrikSkauen,best tennis player ever,8.018630027770996,23, best tennis pro ever.,greatest,2024-05-28 02:46:18,False
blablu,xxx,8.018829345703125,3,__________ of the world.,greatest,2024-05-24 11:27:25,False
Biff,who's greatest? R,8.019026756286621,17,___________. RRoger is,greatest,2024-05-25 21:12:17,False
ko,win,8.019190788269043,3,__________ of the world.,greatest,2024-06-01 06:00:56,False
nathan@sweetlyrational.com,gret;,8.019198417663574,5, best player in the world,greatest,2024-05-29 21:28:58,False
Protistyx,Meest Geweldige,8.019571304321289,15, best player in the world,greatest,2024-06-01 02:33:43,False
Connor James (connor@lawquarter.[...],m1 :,8.019730567932129,4,__________ of the world.,greatest,2024-05-31 05:38:56,False
blablu,university,8.019952774047852,10, best player in the world,greatest,2024-05-24 08:10:55,False
Womble,All time,8.019999504089355,8,__________ of the world;,greatest,2024-05-24 13:11:46,False
hmm,But greatest?,8.020306587219238,13,vernacular of the world.,greatest,2024-05-26 11:03:57,False
zzz,-Roger igreatest -,8.020557403564453,18,__________ of the world.,greatest,2024-05-30 18:22:51,False
me,u?!?!900,8.020768165588379,8,??????Roger Federe is,greatest,2024-05-25 13:58:20,False
TimRSA,++gr8,8.0208158493042,5, best player in the world,greatest,2024-05-26 00:57:20,False
Nathan Sweet nathan@sweetlyratio[...],Roger top player?,8.020888328552246,17,__________.Roger Federe,greatest,2024-05-29 07:44:12,False
Intelliminds,rr,8.020905494689941,2,__________ of the world.,greatest,2024-06-08 09:00:44,False
Scotlandia,z,8.020919799804688,1,__________ of the world.,greatest,2024-06-01 18:40:43,False
m,Not leastest,8.020940780639648,12, best player in the world,greatest,2024-05-27 19:59:27,False
LeonMorgan,whIsThGrtst? R,8.020983695983887,14,__________. RRoger is,greatest,2024-05-24 07:20:58,False
circular17,who great?,8.020986557006836,10,___________.Roger Federe,greatest,2024-05-27 13:28:15,False
legible,If Rafa is greater;,8.021148681640625,19,___________. The difference is,greatest,2024-05-29 16:29:10,False
Dnx,After nadal;,8.02173900604248,12, best player in the world,greatest,2024-05-25 04:59:44,False
Nathan Sweet nathan@sweetlyratio[...],grtsta,8.021844863891602,6,__________ of the world.,greatest,2024-05-29 19:47:38,False
nathan@sweetlyrational.com,grw,8.022065162658691,3, best player in the world,greatest,2024-05-29 21:30:08,False
Connor James (connor@lawquarter.[...],yyy,8.022080421447754,3,__________ of the world.,greatest,2024-05-31 06:09:15,False
?,woof,8.02209758758545,4, best player in the world,greatest,2024-05-14 19:41:54,False
Nathan Sweet nathan@sweetlyratio[...],>tsetaerg,8.022278785705566,9,__________ of the world.,greatest,2024-05-29 20:00:44,False
bernie,331209,8.022406578063965,6,__________ of the world.,greatest,2024-05-27 16:11:35,False
j,! 45 a1,8.022897720336914,7, best player in the world,greatest,2024-05-28 23:52:23,False
Gorzak,b4,8.022930145263672,2,__________ of the world.,greatest,2024-06-01 07:34:44,False
?,g r e,8.022995948791504,5,__________ of the world.,greatest,2024-05-14 19:50:14,False
Scotlandia,R F 1,8.023134231567383,5, best player in the world,greatest,2024-06-01 18:53:00,False
g,federergr8,8.023287773132324,10, best player in the world,greatest,2024-05-24 20:09:45,False
Sampy,a520,8.023451805114746,4,__________ of the world.,greatest,2024-05-28 08:36:25,False
ko,a b c d e f; a b s d e f g,8.023634910583496,26,__________ of the world.,greatest,2024-06-01 06:02:11,False
Cameron,🅖🅞🅐🅣,8.02392292022705,4,__________ of the world.,greatest,2024-05-30 20:05:04,False
TatersBarn,Roger Federer is the great[..](r[...],8.023929595947266,40,__________Roger Federent,greatest,2024-05-29 07:17:53,False
legible,Though Rafa's greater;,8.02459716796875,22,vernacular of the sport.,greatest,2024-05-29 16:30:39,False
Kenneth,"End all sentences with ""greatest[...]",8.024608612060547,34,__________. ___________,greatest,2024-05-25 21:15:35,False
jpjpjp,skfjsdlkjflksjflkjsdlk2,8.025006294250488,23,__________ of the world.,greatest,2024-05-25 07:00:07,False
m,Not worst of all time,8.025795936584473,21, most famous player,greatest,2024-05-27 20:01:55,False
Connor James (connor@lawquarter.[...],FED,8.025938987731934,3, best player in the world,greatest,2024-05-31 05:51:10,False
s,1 2 3 4 and,8.026388168334961,11, best player in the world,greatest,2024-05-27 13:31:22,False
Womble,the,8.026557922363281,3,__________. He is the,greatest,2024-05-24 13:00:09,False
IDECm,<1,8.02662467956543,2,___________. He is the,greatest,2024-06-01 15:19:01,False
synthic,F > All:,8.026640892028809,8,__________ of the world.,greatest,2024-05-29 12:11:41,False
Intelliminds,vevevevev,8.026773452758789,9, best player in the world,greatest,2024-06-08 09:05:10,False
jk,tsetaerg,8.026784896850586,8, best player in the world,greatest,2024-05-26 15:42:27,False
M,For fanboys,8.026815414428711,11, most popular player in the,greatest,2024-05-20 14:00:02,False
jeroen,fantastisch,8.02692699432373,11, best player in the world,greatest,2024-06-08 08:57:55,False
FredrikSkauen,tennis legend; greatest,8.027667999267578,23, most famous tennis player in,greatest,2024-05-28 02:49:28,False
Cal,flange,8.027789115905762,6, best player in the world,greatest,2024-05-26 07:24:55,False
IDECm,>3,8.02818775177002,2,__________ of the world.,greatest,2024-06-01 15:21:44,False
ItchyTrack,howww,8.028275489807129,5,__________ of the world.,greatest,2024-05-31 22:34:46,False
nanabanana,Federergreat,8.028291702270508,12, best player in the world,greatest,2024-05-26 22:06:27,False
m,Opinion 1),8.028329849243164,10,__________ of the world.,greatest,2024-05-27 20:08:46,False
Womble,Best,8.02836799621582,4, best player in the world,greatest,2024-05-24 13:11:36,False
Protistyx,Fill in Sia song:,8.028426170349121,17,__________ of the world.,greatest,2024-06-01 02:43:52,False
Connor James (connor@lawquarter.[...],2.374,8.028443336486816,5, best player in the world,greatest,2024-05-31 05:48:47,False
nj,EX!,8.028688430786133,3,__________ of the world.,greatest,2024-06-01 07:07:56,False
?,g,8.028825759887695,1,__________ of the world.,greatest,2024-05-14 19:50:16,False
FredrikSkauen,20 Grand Slam titles; records,8.029068946838379,29, most famous man,greatest,2024-05-28 02:53:11,False
kit,greate3,8.029071807861328,7,__________ of the world.,greatest,2024-05-31 12:09:34,False
FredrikSkauen,legend player tennis,8.029119491577148,20, best player in the world,greatest,2024-05-28 02:40:31,False
Bit077,2209,8.029136657714844,4, best player in the world,greatest,2024-05-27 19:01:08,False
GPT-4,i.e.; goat (other than best),8.02927303314209,28, best player in the world,greatest,2024-04-29 19:28:56,False
Intelliminds,best_,8.029501914978027,5, best player in the world,greatest,2024-06-08 09:10:47,False
jk,he can be called champion or,8.029566764831543,28, best player in the world,greatest,2024-05-26 15:51:47,False
gal,mieroo,8.02961540222168,6, best player in the world,greatest,2024-05-25 13:34:01,False
saifmode,most123,8.029831886291504,7, best player in the world,greatest,2024-05-24 13:16:30,False
